ProviderId,ProductCategory,ChannelId,Date,Amount,Value,PricingStrategy,Hour,Day,Month,MargeBrute,TauxRentabilité
ProviderId_5,airtime,ChannelId_3,2019-02-15,10000.0,10000,4,4,15,2,0.0,0.0
ProviderId_6,financial_services,ChannelId_3,2019-02-15,575.0,575,2,4,15,2,0.0,0.0
ProviderId_6,financial_services,ChannelId_3,2019-02-15,575.0,575,2,4,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,500.0,500,2,4,15,2,0.0,0.0
ProviderId_6,financial_services,ChannelId_3,2019-02-15,2080.0,2080,2,4,15,2,0.0,0.0
ProviderId_4,airtime,ChannelId_5,2019-02-15,-1000.0,1000,4,4,15,2,-2000.0,-2.0
ProviderId_6,financial_services,ChannelId_3,2019-02-15,1115.0,1115,2,4,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,4,15,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-15,10000.0,10000,4,4,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-500.0,500,2,4,15,2,-1000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,4,15,2,-10000.0,-2.0
ProviderId_6,financial_services,ChannelId_3,2019-02-15,896.0,896,2,4,15,2,0.0,0.0
ProviderId_6,data_bundles,ChannelId_3,2019-02-15,1000.0,1000,2,4,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,4,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,4,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,5,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,5000.0,5000,2,5,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-250.0,250,2,5,15,2,-500.0,-2.0
ProviderId_5,airtime,ChannelId_3,2019-02-15,10000.0,10000,4,5,15,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-15,2350.0,2350,2,5,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-200.0,200,2,5,15,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,5,15,2,-10000.0,-2.0
ProviderId_5,utility_bill,ChannelId_3,2019-02-15,10000.0,11200,2,5,15,2,-1200.0,-0.10714285714285714
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-622.0,622,2,5,15,2,-1244.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,5,15,2,-10000.0,-2.0
ProviderId_5,financial_services,ChannelId_3,2019-02-15,2316.0,2316,2,5,15,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-15,10000.0,10000,2,5,15,2,0.0,0.0
ProviderId_6,utility_bill,ChannelId_3,2019-02-15,10000.0,11200,2,5,15,2,-1200.0,-0.10714285714285714
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-622.0,622,2,5,15,2,-1244.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,5,15,2,-10000.0,-2.0
ProviderId_5,airtime,ChannelId_3,2019-02-15,1000.0,1000,4,5,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-50.0,50,2,5,15,2,-100.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,5,15,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-15,5000.0,5000,2,5,15,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-15,1000.0,1000,4,5,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-50.0,50,2,5,15,2,-100.0,-2.0
ProviderId_6,utility_bill,ChannelId_3,2019-02-15,5000.0,5750,2,5,15,2,-750.0,-0.13043478260869565
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-50.0,50,2,5,15,2,-100.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,5,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-50.0,50,2,5,15,2,-100.0,-2.0
ProviderId_5,financial_services,ChannelId_3,2019-02-15,1500.0,1500,2,5,15,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-15,1500.0,1500,4,5,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,622.0,622,2,5,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,5,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,500.0,500,2,5,15,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-15,2000.0,2000,4,5,15,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-15,2000.0,2000,4,5,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-100.0,100,2,5,15,2,-200.0,-2.0
ProviderId_6,utility_bill,ChannelId_3,2019-02-15,20000.0,21800,2,5,15,2,-1800.0,-0.08256880733944955
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-1005.0,1005,2,5,15,2,-2010.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,5,15,2,-10000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,5,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-50.0,50,2,5,15,2,-100.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-100.0,100,2,5,15,2,-200.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,2000.0,2000,2,5,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-40.0,40,2,5,15,2,-80.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,2000.0,2000,2,5,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-40.0,40,2,5,15,2,-80.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,500.0,500,2,5,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,600.0,600,2,5,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,5000.0,5000,2,5,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-250.0,250,2,5,15,2,-500.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,5000.0,5000,2,5,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-250.0,250,2,5,15,2,-500.0,-2.0
ProviderId_1,financial_services,ChannelId_3,2019-02-15,5000.0,5000,2,5,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,800.0,800,2,5,15,2,0.0,0.0
ProviderId_1,financial_services,ChannelId_3,2019-02-15,5000.0,5000,2,5,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,5,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-20.0,20,2,5,15,2,-40.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,10000.0,10000,2,5,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-500.0,500,2,5,15,2,-1000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,5,15,2,-10000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,5,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-50.0,50,2,5,15,2,-100.0,-2.0
ProviderId_3,airtime,ChannelId_3,2019-02-15,1200.0,1200,1,5,15,2,0.0,0.0
ProviderId_1,airtime,ChannelId_3,2019-02-15,2000.0,2000,4,5,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-60.0,60,2,5,15,2,-120.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1500.0,1500,2,5,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,5,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-75.0,75,2,5,15,2,-150.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-40.0,40,2,5,15,2,-80.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-50.0,50,2,5,15,2,-100.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1300.0,1300,2,5,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-65.0,65,2,5,15,2,-130.0,-2.0
ProviderId_1,financial_services,ChannelId_3,2019-02-15,6000.0,6000,2,5,15,2,0.0,0.0
ProviderId_1,financial_services,ChannelId_3,2019-02-15,6000.0,6000,2,5,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,2000.0,2000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-100.0,100,2,6,15,2,-200.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-20.0,20,2,6,15,2,-40.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-200.0,200,2,6,15,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,6,15,2,-10000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-50.0,50,2,6,15,2,-100.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,5200.0,5200,2,6,15,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-15,1000.0,1000,4,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-50.0,50,2,6,15,2,-100.0,-2.0
ProviderId_3,airtime,ChannelId_3,2019-02-15,1000.0,1000,1,6,15,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_3,airtime,ChannelId_3,2019-02-15,1000.0,1000,1,6,15,2,0.0,0.0
ProviderId_3,airtime,ChannelId_3,2019-02-15,1000.0,1000,1,6,15,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,6,15,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-200.0,200,2,6,15,2,-400.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,800.0,800,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-200.0,200,2,6,15,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,6,15,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-50.0,50,2,6,15,2,-100.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,5200.0,5200,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-200.0,200,2,6,15,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,6,15,2,-10000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,4700.0,4700,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1200.0,1200,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-60.0,60,2,6,15,2,-120.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,600.0,600,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-50.0,50,2,6,15,2,-100.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-30.0,30,2,6,15,2,-60.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-50.0,50,2,6,15,2,-100.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,500.0,500,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-25.0,25,2,6,15,2,-50.0,-2.0
ProviderId_1,financial_services,ChannelId_3,2019-02-15,8500.0,8500,2,6,15,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-15,9000.0,9000,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,50000.0,50000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-50.0,50,2,6,15,2,-100.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-1000.0,1000,2,6,15,2,-2000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,6,15,2,-10000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,900.0,900,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-45.0,45,2,6,15,2,-90.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-50.0,50,2,6,15,2,-100.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-200.0,200,2,6,15,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,6,15,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-500.0,500,2,6,15,2,-1000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,6,15,2,-10000.0,-2.0
ProviderId_5,financial_services,ChannelId_3,2019-02-15,6000.0,6000,2,6,15,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_3,financial_services,ChannelId_3,2019-02-15,5000.0,5000,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,5200.0,5200,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,600.0,600,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-30.0,30,2,6,15,2,-60.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,25000.0,25000,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-1250.0,1250,2,6,15,2,-2500.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,6,15,2,-10000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,6,15,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-120.0,120,2,6,15,2,-240.0,-2.0
ProviderId_5,financial_services,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,6,15,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-200.0,200,2,6,15,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,6,15,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-200.0,200,2,6,15,2,-400.0,-2.0
ProviderId_3,airtime,ChannelId_3,2019-02-15,5000.0,5000,1,6,15,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-15,20000.0,20000,2,6,15,2,0.0,0.0
ProviderId_1,financial_services,ChannelId_3,2019-02-15,7500.0,7500,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,6,15,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-200.0,200,2,6,15,2,-400.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-250.0,250,2,6,15,2,-500.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-50.0,50,2,6,15,2,-100.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,5280.0,5280,2,6,15,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-15,10000.0,10000,4,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-200.0,200,2,6,15,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,6,15,2,-10000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-200.0,200,2,6,15,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,6,15,2,-10000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,800.0,800,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-50.0,50,2,6,15,2,-100.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,5000.0,5000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-40.0,40,2,6,15,2,-80.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-20.0,20,2,6,15,2,-40.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-250.0,250,2,6,15,2,-500.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,5000.0,5000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-100.0,100,2,6,15,2,-200.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-50.0,50,2,6,15,2,-100.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,4700.0,4700,2,6,15,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,2000.0,2000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-100.0,100,2,6,15,2,-200.0,-2.0
ProviderId_5,airtime,ChannelId_3,2019-02-15,10000.0,10000,4,6,15,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,500.0,500,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,6,15,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-200.0,200,2,6,15,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-25.0,25,2,6,15,2,-50.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,6,15,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-200.0,200,2,6,15,2,-400.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,500.0,500,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-25.0,25,2,6,15,2,-50.0,-2.0
ProviderId_3,airtime,ChannelId_3,2019-02-15,1000.0,1000,1,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,6,15,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-15,10000.0,10000,4,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-200.0,200,2,6,15,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,6,15,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-200.0,200,2,6,15,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,6,15,2,-10000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,5200.0,5200,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-50.0,50,2,6,15,2,-100.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,6,15,2,0.0,0.0
ProviderId_3,airtime,ChannelId_3,2019-02-15,500.0,500,1,6,15,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-10.0,10,2,6,15,2,-20.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1300.0,1300,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-50.0,50,2,6,15,2,-100.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-65.0,65,2,6,15,2,-130.0,-2.0
ProviderId_5,financial_services,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_1,financial_services,ChannelId_3,2019-02-15,15000.0,15000,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-180.0,180,2,6,15,2,-360.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,6,15,2,-10000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-200.0,200,2,6,15,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,6,15,2,-10000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-200.0,200,2,6,15,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,6,15,2,-10000.0,-2.0
ProviderId_5,financial_services,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,6,15,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-200.0,200,2,6,15,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-50.0,50,2,6,15,2,-100.0,-2.0
ProviderId_5,financial_services,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,5200.0,5200,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-50.0,50,2,6,15,2,-100.0,-2.0
ProviderId_5,financial_services,ChannelId_3,2019-02-15,20000.0,20000,2,6,15,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,1000.0,1000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-20.0,20,2,6,15,2,-40.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-200.0,200,2,6,15,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-15,-5000.0,5000,2,6,15,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-200.0,200,2,6,15,2,-400.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-15,2000.0,2000,2,6,15,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-15,10000.0,10000,2,6,15,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-15,-100.0,100,2,6,15,2,-200.0,-2.0
